num_client;numero_commande;date;montant_des_produits;remise_sur_produits;montant_livraison;remise_sur_livraison;montant_total_paye
ID_324680;401790;07/11/2022;694;;32;-32;694
ID_324704;315599;12/07/2021;70;;8;;78
ID_324737;307405;31/05/2021;12;;3.99;;15.99
ID_324737;361755;13/02/2022;31.5;;4.49;;35.99
ID_324737;367226;21/03/2022;130.9;;19.49;;150.39
ID_324737;377736;20/05/2022;145;-15;17.4;;147.4
ID_324737;384279;28/06/2022;14.7;;5.2;;19.9
ID_324737;394926;13/09/2022;15;;5.2;;20.2
ID_324971;307303;31/05/2021;23.85;;8;;31.85
ID_324971;307325;31/05/2021;179;;29.99;;208.99
ID_324971;370362;04/04/2022;233.8;;15.99;;249.79
ID_325065;301677;23/04/2021;75;;6.8;;81.8
ID_325065;308434;06/06/2021;600;-25;5.49;;580.49
ID_325256;335065;03/11/2021;50;;4.49;;54.49
ID_325256;379767;05/06/2022;150;;8.49;;158.49
ID_325422;325648;09/09/2021;24.5;;4.49;;28.99
ID_325422;353916;19/01/2022;45;;8;;53
ID_3256;281594;21/01/2021;45;-9;6.8;;42.8
ID_3256;293426;10/03/2021;125;;29.99;;154.99
ID_3256;319391;29/07/2021;89;;29;;118
ID_325730;311043;23/06/2021;84;;9.6;;93.6
ID_326118;284504;30/01/2021;12.5;;3.99;;16.49
ID_326118;353301;17/01/2022;25.7;-5.14;4.99;;25.55
ID_326118;353397;17/01/2022;14.9;-2.98;4.49;;16.41
ID_326186;292838;06/03/2021;15;;3.99;;18.99
ID_326186;335973;04/11/2021;36;;3.49;;39.49
ID_326186;406658;04/12/2022;42;;5.2;;47.2
ID_326484;316115;15/07/2021;70;-7;9.6;;72.6
ID_326660;276985;05/01/2021;60.5;;6.8;;67.3
ID_326660;305506;20/05/2021;45;;19.49;;64.49
ID_326660;314096;04/07/2021;165;;19.49;;184.49
ID_326660;378997;31/05/2022;25;;7.49;;32.49
ID_326660;379949;06/06/2022;45;;12.99;;57.99
ID_326815;358832;01/02/2022;79;;12.99;;91.99
ID_326815;366033;09/03/2022;465;;29.99;;494.99
ID_326815;377656;19/05/2022;70;;15.99;;85.99
ID_326815;379255;02/06/2022;39.5;;7.49;;46.99
ID_326815;388750;15/07/2022;15;;8.49;;23.49
ID_326815;400581;27/10/2022;229;;22.5;;251.5
ID_326815;403464;14/11/2022;49;;7.49;;56.49
ID_326884;358536;01/02/2022;37;;9.6;;46.6
ID_326884;392233;13/12/2022;70;;8.49;;78.49
ID_326884;407940;11/12/2022;74;;10;;84
ID_327192;277624;09/01/2021;75.4;;5.99;;81.39
ID_327192;323113;21/12/2021;119;;53.19;;172.19
ID_327204;293500;11/03/2021;94.3;;4.99;;99.29
ID_327204;293504;11/03/2021;38;;3.99;;41.99
ID_327204;385814;03/07/2022;38;;8.49;;46.49
ID_327311;318241;24/07/2021;169;-16.9;7.99;;160.09
ID_327347;294083;13/03/2021;113;;16;;129
ID_327347;313330;01/07/2021;196;;9.6;;205.6
ID_327347;346757;11/12/2021;;;;;
ID_327630;303247;05/05/2021;12.5;;4.7;;17.2
ID_327630;388371;13/07/2022;9.5;;4.2;;13.7
ID_327837;282356;23/01/2021;25;;3.99;;28.99
ID_327837;290932;26/02/2021;;;29.99;;29.99
ID_328035;287638;11/02/2021;58;;8;;66
ID_328073;368530;28/03/2022;150;;31;;181
ID_328098;362873;19/02/2022;102;-20;12.8;;94.8
ID_328683;285919;04/02/2021;113;;9.6;;122.6
ID_328683;366492;14/03/2022;60;;12.99;;72.99
ID_328692;343463;26/11/2021;199;-20;22;;201
ID_328692;369587;02/04/2022;20;;5.99;;25.99
ID_328692;371677;08/04/2022;55;;7.2;;62.2
ID_328692;372246;10/04/2022;695;-20;32;-32;675
ID_328867;329115;25/09/2021;92;;5.99;;97.99
ID_328867;342671;24/11/2021;63;;16;;79
ID_328962;310954;22/06/2021;558;;58;;616
ID_328962;379277;02/06/2022;131.5;;12.25;;143.75
ID_329100;305921;23/05/2021;87.5;;4.99;;92.49
ID_329126;303615;07/05/2021;75;;5.99;;80.99
ID_329126;319101;28/07/2021;168;;12.8;;180.8
ID_329126;324521;01/09/2021;458;;19.49;;477.49
ID_329548;314739;08/07/2021;58.5;;12.8;;71.3
ID_329620;285541;03/02/2021;30;;3.99;;33.99
ID_329620;337119;07/11/2021;23;;3.99;;26.99
ID_329620;379691;04/06/2022;32;-6.4;8.49;;34.09
ID_329726;322779;20/12/2021;25;;3.99;;28.99
ID_329901;309444;13/06/2021;10;;3.99;;13.99
ID_329901;335637;04/11/2021;29;;4.49;;33.49
ID_329901;388733;15/07/2022;40;;7.49;;47.49
ID_329980;276647;03/01/2021;105;-15;12.99;;102.99
ID_329980;295748;26/03/2021;69;;8;;77
ID_329980;297822;03/04/2021;20;;4.7;;24.7
ID_329980;317413;20/07/2021;35;;6.8;;41.8
ID_329980;319839;01/12/2021;44.5;;8;;52.5
ID_329980;360802;08/02/2022;25;;12.99;;37.99
ID_329980;404662;20/11/2022;69;;8.49;;77.49
ID_329980;406911;04/12/2022;39;;7.49;;46.49
ID_330060;326600;13/09/2021;72.25;;5.99;;78.24
ID_330060;390410;24/07/2022;49;;8.5;-1.3;56.2
ID_330115;295483;23/03/2021;95;;9.6;;104.6
ID_330115;317565;21/07/2021;165;;19.49;;184.49
ID_330301;279657;13/01/2021;22;;4.49;;26.49
ID_330301;280658;17/01/2021;73;;4.99;;77.99
ID_330301;323303;22/12/2021;55;;12.99;;67.99
ID_330301;336624;06/11/2021;62;;3.99;;65.99
ID_330436;332719;15/10/2021;199;;12.99;;211.99
ID_330436;407254;06/12/2022;21;;6.99;;27.99
ID_330545;311900;27/06/2021;375;;19.49;;394.49
ID_330545;375074;01/05/2022;164;;19.5;;183.5
ID_330545;378267;26/05/2022;213;;29.5;-29.5;213
ID_330774;281473;21/01/2021;78;-15.6;5.49;;67.89
ID_330774;295802;26/03/2021;29;;3.99;;32.99
ID_330774;296384;28/03/2021;26.9;;4.49;;31.39
ID_330774;299281;10/04/2021;19;;3.49;;22.49
ID_330774;337303;08/11/2021;65;;3.99;;68.99
ID_330878;293525;11/03/2021;75;;5.49;;80.49
ID_330878;365180;03/03/2022;39;;4.49;;43.49
ID_330878;384031;27/06/2022;158;-15;59.99;;202.99
ID_330878;384036;27/06/2022;40;;12.99;-10;42.99
ID_330954;301860;24/04/2021;19.5;;12.99;;32.49
ID_331081;339821;16/11/2021;379;-20;29.99;;388.99
ID_331081;407248;06/12/2022;39;;5.2;;44.2
ID_331383;343306;26/11/2021;75;;17.6;;92.6
ID_331383;378817;29/05/2022;89;;15.99;;104.99
ID_331472;365452;05/03/2022;95;;19.49;;114.49
ID_331616;288272;12/02/2021;125;;4.49;-4.49;125
ID_331616;308458;06/06/2021;17;;3.99;;20.99
ID_331616;344862;02/12/2021;89;;19.49;;108.49
ID_331616;344865;02/12/2021;53;;4.7;;57.7
ID_332026;398719;12/10/2022;39;;7.2;;46.2
ID_33205;279941;14/01/2021;29;;8;;37
ID_33205;312651;29/06/2021;88.5;;19.49;;107.99
ID_33205;316979;18/07/2021;19.4;;8;;27.4
ID_33205;352739;16/01/2022;16.8;;8;;24.8
ID_33205;358264;31/01/2022;9.9;;6.8;;16.7
ID_33205;358694;01/02/2022;16;;8;;24
ID_332097;315864;13/07/2021;44;;3.99;;47.99
ID_332156;277303;07/01/2021;84;;8;;92
ID_332156;336932;07/11/2021;72.5;;12.99;;85.49
ID_332156;407389;07/12/2022;54;;6.5;;60.5
ID_332162;288168;12/02/2021;56.5;;8;;64.5
ID_332162;302916;03/05/2021;51;;11.2;;62.2
ID_332162;305972;24/05/2021;29;;8;;37
ID_332162;313938;04/07/2021;28;;8;;36
ID_332162;408372;17/12/2022;108;;6.5;;114.5
ID_332169;309772;15/06/2021;99;;19.49;;118.49
ID_332169;323994;27/12/2021;58;;5.99;;63.99
ID_332251;294247;14/03/2021;130;;14.4;;144.4
ID_332251;331740;09/10/2021;28;;3.99;;31.99
ID_332251;398619;12/10/2022;29;;6.5;;35.5
ID_332251;407801;10/12/2022;16;;6.5;;22.5
ID_332282;296173;27/03/2021;39.1;;7.99;;47.09
ID_332293;307890;03/06/2021;70;;8;;78
ID_332293;401016;31/10/2022;235;-15;22.5;;242.5
ID_332473;276898;04/01/2021;15;;3.49;;18.49
ID_332473;307757;02/06/2021;25;;4.49;;29.49
ID_332473;328312;20/09/2021;29;;6.8;;35.8
ID_332473;369519;02/04/2022;22.5;;5.2;;27.7
ID_332561;337919;11/11/2021;36;;4.49;;40.49
ID_332594;302289;28/04/2021;146;;5.49;;151.49
ID_332594;337836;10/11/2021;190;;7.99;;197.99
ID_332594;341661;21/11/2021;42;;3.49;;45.49
ID_332594;373526;17/04/2022;95;;8.49;;103.49
ID_332594;381421;16/06/2022;10;;4.2;;14.2
ID_332594;401173;02/11/2022;350;;32;-32;350
ID_332594;406782;04/12/2022;37;;5.2;;42.2
ID_332869;316056;14/07/2021;58;;8;;66
ID_332869;336723;06/11/2021;31;;4.7;;35.7
ID_332869;336726;06/11/2021;12.5;;4.7;;17.2
ID_332869;355638;23/01/2022;29;;6.8;;35.8
ID_333062;347924;19/12/2021;39;;8;;47
ID_333062;399872;20/10/2022;37;;5.99;;42.99
ID_333084;302760;02/05/2021;25;;3.99;;28.99
ID_333113;299835;11/04/2021;25;;5.99;;30.99
ID_333168;288411;12/02/2021;277;;29.99;-29.99;277
ID_333168;296981;30/03/2021;27.5;;3.99;;31.49
ID_333168;350382;09/01/2022;163.9;-20;12.99;;156.89
ID_333168;354910;21/01/2022;48.9;-9.78;6.49;;45.61
ID_333168;355216;22/01/2022;106.8;-21.36;12.99;;98.43
ID_333168;356335;25/01/2022;104;-20;8.49;;92.49
ID_333168;405625;28/11/2022;39.5;;6.5;;46
ID_333174;371412;08/04/2022;12.5;;4.6;;17.1
ID_333217;329815;28/09/2021;74;-20;29.99;;83.99
ID_333314;314743;08/07/2021;145;;29.99;;174.99
ID_333314;338720;13/11/2021;30;;4.99;;34.99
ID_333314;376273;08/05/2022;309;;35;-35;309
ID_333314;380148;07/06/2022;49;;5.99;;54.99
ID_333314;389133;16/07/2022;24.5;-4.9;5.2;;24.8
ID_333314;402344;09/11/2022;44;;5.2;;49.2
ID_333402;291751;28/02/2021;20.5;;4.99;-4.99;20.5
ID_333402;337710;10/11/2021;23;;5.49;;28.49
ID_333402;394346;07/09/2022;60;;7.2;;67.2
ID_333463;334971;02/11/2021;90;;19.49;-6.5;102.99
ID_333463;334974;02/11/2021;80;;19.49;-6.5;92.99
ID_333463;372585;12/04/2022;114;-15;9.49;;108.49
ID_333481;303193;04/05/2021;449;;9.6;;458.6
ID_333490;305782;22/05/2021;105;;19.49;;124.49
ID_333490;355381;23/01/2022;37.5;;8;;45.5
ID_333586;298786;07/04/2021;22.5;;6.8;;29.3
ID_333586;349566;07/01/2022;20;;8;;28
ID_333586;402536;10/11/2022;79;;10;;89
ID_333667;319742;30/07/2021;71.8;;4.7;-4.7;71.8
ID_333667;390915;28/07/2022;20.5;;5.5;-5.5;20.5
ID_333667;390927;28/07/2022;32.8;;5.5;-5.5;32.8
ID_333667;393832;01/09/2022;79;;6.5;;85.5
ID_333706;366009;09/03/2022;310;;29.99;;339.99
ID_333706;408191;13/12/2022;32;;8.99;;40.99
ID_333756;366040;09/03/2022;24;;4.49;;28.49
ID_333756;402633;10/11/2022;44;;5.2;;49.2
ID_333901;316347;16/07/2021;59;-5.9;19.49;;72.59
ID_333901;317616;21/07/2021;69.4;-12.94;5.99;;62.45
ID_333901;328171;19/09/2021;950;;29.99;-29.99;950
ID_333901;390523;24/07/2022;95;;8.99;;103.99
ID_333927;318744;25/07/2021;19;;8;;27
ID_333960;299247;10/04/2021;8.45;;4.7;;13.15
ID_333960;310642;20/06/2021;37.5;;4.7;;42.2
ID_333960;320737;06/12/2021;49;-8;4.49;;45.49
ID_333960;408254;14/12/2022;75;;6.5;;81.5
ID_334121;312706;29/06/2021;65;;12.99;;77.99
ID_334200;295465;23/03/2021;45;;3.99;;48.99
ID_334200;317191;19/07/2021;690;-30;65;-69;656
ID_334200;391183;02/12/2022;55;;6.5;;61.5
ID_334228;301328;19/04/2021;52.5;;3.99;;56.49
ID_334252;300284;13/04/2021;305;;29.99;;334.99
ID_334252;404625;20/11/2022;59;;12.25;;71.25
ID_334274;289469;18/02/2021;29;;3.99;;32.99
ID_334274;328439;21/09/2021;29;;3.99;;32.99
ID_334274;408077;12/12/2022;24;;7.49;;31.49
ID_334376;277550;09/01/2021;43;;4.49;;47.49
ID_334376;291715;28/02/2021;14;;3.49;-3.49;14
ID_334376;304992;17/05/2021;69;;3.49;;72.49
ID_334376;339571;15/11/2021;17.9;;4.49;;22.39
ID_334376;350875;10/01/2022;290;;45.49;;335.49
ID_334376;353084;17/01/2022;30;-6;4.49;;28.49
ID_334376;400068;22/10/2022;55;;8.49;;63.49
ID_334430;344117;29/11/2021;150;;19.49;-19.49;150
ID_334475;342563;24/11/2021;30;;5.49;;35.49
ID_334475;354909;21/01/2022;27;;4.49;;31.49
ID_334475;370046;03/04/2022;12.5;;4.6;;17.1
ID_334771;288800;14/02/2021;29;;6.8;;35.8
ID_334771;300159;12/04/2021;85;;12.99;;97.99
ID_334771;313172;01/07/2021;79;;12.99;;91.99
ID_334870;298448;05/04/2021;50.5;;5.99;;56.49
ID_334870;401184;02/11/2022;48;;17.4;;65.4
ID_334870;405606;28/11/2022;59.98;;4.6;;64.58
ID_334977;296485;28/03/2021;36.5;;4.49;;40.99
ID_334977;313491;02/07/2021;19;;6.8;;25.8
ID_334988;302168;27/04/2021;89;;6.8;;95.8
ID_334988;302175;27/04/2021;125;;29.99;-29.99;125
ID_334988;325461;08/09/2021;99;;12.99;;111.99
ID_334988;395102;14/09/2022;35;;4.6;;39.6
ID_334988;395144;14/09/2022;17;;4.6;;21.6
ID_335217;311500;26/06/2021;26;;3.99;;29.99
ID_335217;312177;27/06/2021;16;;4.49;;20.49
ID_335217;312366;28/06/2021;38.8;;4.99;;43.79
ID_335217;314262;05/07/2021;153;-15;7.99;-7.99;138
ID_335217;343231;26/11/2021;25.5;;3.99;;29.49
ID_335217;371055;07/04/2022;29;;5.2;;34.2
ID_335217;378732;29/05/2022;;;;;
ID_335217;408407;18/12/2022;54;;9.49;;63.49
ID_335222;330070;29/09/2021;20;;5.49;;25.49
ID_335222;340315;17/11/2021;17;;4.7;-4.7;17
ID_335222;358587;01/02/2022;173.8;;29.99;;203.79
ID_335222;372982;14/04/2022;14.5;;5.2;;19.7
ID_335222;374614;28/04/2022;119.5;;7.2;;126.7
ID_335287;276632;02/01/2021;119;;3.49;;122.49
ID_335287;289247;17/02/2021;29;;3.99;;32.99
ID_335287;289248;17/02/2021;205;;8;;213
ID_335287;292243;02/03/2021;62;;4.49;;66.49
ID_335287;292388;03/03/2021;85;;12.99;;97.99
ID_335287;295093;20/03/2021;29;;3.99;;32.99
ID_335287;327425;16/09/2021;55;;4.99;;59.99
ID_335393;293292;09/03/2021;10.5;;3.49;;13.99
ID_335396;407533;07/12/2022;32;;8.99;;40.99
ID_335396;408258;14/12/2022;118;;14.5;;132.5
ID_335556;284203;29/01/2021;12.5;;4.7;;17.2
ID_335556;300407;13/04/2021;480;;45.49;;525.49
ID_335593;401247;02/11/2022;1108;;32;-32;1108
ID_335699;284335;29/01/2021;85;-17;19.49;;87.49
ID_335704;331551;07/10/2021;29;;3.99;;32.99
ID_335704;358288;31/01/2022;89;;19.49;;108.49
ID_335704;403502;14/11/2022;65;;5.99;;70.99
ID_335865;311355;25/06/2021;25.2;;4.7;-4.7;25.2
ID_336354;277636;09/01/2021;150;;19.49;;169.49
ID_336354;280417;16/01/2021;115;-15;12.99;;112.99
ID_336485;305332;20/05/2021;32.5;;12.99;;45.49
ID_336485;307932;03/06/2021;32;;8;;40
ID_336693;401768;07/11/2022;140;;5.99;;145.99
ID_336698;279368;12/01/2021;156.1;;11.2;;167.3
ID_336698;301881;24/04/2021;125;;4.49;;129.49
ID_336698;307557;01/06/2021;14;;3.49;;17.49
ID_336698;312538;29/06/2021;58;;5.49;;63.49
ID_336698;315584;12/07/2021;53.5;-5.35;4.99;;53.14
ID_336698;362157;16/02/2022;57;;5.49;;62.49
ID_336772;309901;17/06/2021;60;;8;;68
ID_336870;282819;24/01/2021;29.5;;6.8;;36.3
ID_336870;321211;08/12/2021;96.2;;12.99;-1.79;107.4
ID_336870;327222;15/09/2021;87.4;;7.99;;95.39
ID_336870;327226;15/09/2021;22.4;;4.49;;26.89
ID_336870;335001;03/11/2021;30;;6.8;;36.8
ID_336870;347253;15/12/2021;125;;11.2;;136.2
ID_336870;376546;10/05/2022;27;;7.49;;34.49
ID_336870;377929;23/05/2022;44;;8.49;;52.49
ID_336870;396382;22/09/2022;25.5;;7.49;;32.99
ID_336870;402219;09/11/2022;36;;6.5;;42.5
ID_336870;402660;11/11/2022;69;;6.5;;75.5
ID_336880;300546;14/04/2021;193.5;-25;14.4;;182.9
ID_336880;315105;10/07/2021;58;-5.8;9.6;;61.8
ID_336887;336765;06/11/2021;35;;3.99;;38.99
ID_336887;342423;24/11/2021;34;;5.99;;39.99
ID_336887;365340;04/03/2022;95;;19.49;;114.49
ID_336887;390130;22/07/2022;29;;8.99;;37.99
ID_337124;310831;21/06/2021;824;;65;;889
ID_337124;313233;01/07/2021;336.9;;65;;401.9
ID_337124;314207;05/07/2021;130.5;-15;9.6;;125.1
ID_337124;341598;21/11/2021;87;;4.99;;91.99
ID_337124;351637;13/01/2022;124.8;;19.49;-3.49;140.8
ID_337124;353337;17/01/2022;111.5;-22.3;6.49;;95.69
ID_337124;353832;18/01/2022;235.2;-47.04;19.49;-3.49;204.16
ID_337124;355637;23/01/2022;100;-15;8.49;;93.49
ID_337124;357779;29/01/2022;137.8;-15;29.99;;152.79
ID_337124;404428;19/11/2022;169;-33.8;44.99;;180.19
ID_337149;299282;10/04/2021;45;;12.99;;57.99
ID_337149;305840;23/05/2021;40.5;;3.99;;44.49
ID_337149;359621;04/02/2022;118;;12.99;;130.99
ID_337149;381441;16/06/2022;35.7;;5.99;;41.69
ID_337149;404722;21/11/2022;29;;6.99;;35.99
ID_337425;292050;01/03/2021;18;;3.99;;21.99
ID_337425;296627;28/03/2021;12.9;;4.99;;17.89
ID_337425;347591;16/12/2021;61;;4.49;;65.49
ID_337425;358836;01/02/2022;165;-20;19.49;;164.49
ID_337425;365705;06/03/2022;29;;4.99;;33.99
ID_33755;304670;14/05/2021;199;;29.99;-29.99;199
ID_33755;306698;28/05/2021;78;;19.49;;97.49
ID_33755;325631;09/09/2021;339;;12.99;-12.99;339
ID_33755;376517;09/05/2022;45;;5.2;;50.2
ID_337609;291472;27/02/2021;79;;4.49;-4.49;79
ID_337609;291696;28/02/2021;31;;4.99;-4.99;31
ID_337609;291738;28/02/2021;29;;3.99;-3.99;29
ID_337609;301911;25/04/2021;53;;4.49;;57.49
ID_337609;325980;11/09/2021;389;;53.19;-53.19;389
ID_337609;341696;22/11/2021;47.5;;9.6;;57.1
ID_337609;407612;08/12/2022;39;;7.49;;46.49
ID_337640;286894;09/02/2021;64;;4.49;;68.49
ID_337640;300660;15/04/2021;29.5;;4.99;;34.49
ID_337640;332817;16/10/2021;149;;19.49;;168.49
ID_337640;405086;24/11/2022;22;;5.2;;27.2
ID_337668;287803;11/02/2021;27;;3.99;;30.99
ID_337668;290051;22/02/2021;25;;4.49;-4.49;25
ID_337668;301205;18/04/2021;70.5;;5.99;;76.49
ID_337668;328116;19/09/2021;60;;8;;68
ID_337696;319961;01/12/2021;135;;29.99;;164.99
ID_337696;393829;01/09/2022;70;;6.5;;76.5
ID_337808;289851;21/02/2021;25;;4.49;;29.49
ID_337808;303295;05/05/2021;18;;12.99;-12.99;18
ID_337808;336885;07/11/2021;59;;3.99;;62.99
ID_337947;396315;21/09/2022;;;;;
ID_337947;401245;02/11/2022;34;;7.49;;41.49
ID_337954;299519;11/04/2021;57;;4.49;;61.49
ID_337979;280774;18/01/2021;109;;8;;117
ID_337979;288371;12/02/2021;95;;6.8;;101.8
ID_337979;289329;18/02/2021;95;;6.8;;101.8
ID_337979;292556;04/03/2021;79;;9.6;;88.6
ID_338261;337242;08/11/2021;30;;6.8;;36.8
ID_338261;367197;21/03/2022;265.8;-20;58;;303.8
ID_338261;374815;30/04/2022;115;-20;50;;145
ID_338261;406971;05/12/2022;37;;5.2;;42.2
ID_338482;394099;03/09/2022;129;-15;15.99;;129.99
ID_338511;277166;06/01/2021;209;;8;;217
ID_338511;279489;12/01/2021;10.2;;3.99;;14.19
ID_338511;359205;02/02/2022;41;;8.49;;49.49
ID_338571;349898;08/01/2022;22.9;;4.49;;27.39
ID_338571;349900;08/01/2022;95;;19.49;;114.49
ID_338577;333659;27/10/2021;42;;4.49;;46.49
ID_338577;374763;29/04/2022;48;;7.2;;55.2
ID_338836;340994;19/11/2021;20.5;;4.49;;24.99
ID_338836;407135;05/12/2022;45;;5.2;;50.2
ID_338852;313380;01/07/2021;110;;29.99;;139.99
ID_339039;323755;25/12/2021;12.5;;3.49;;15.99
ID_339039;396524;23/09/2022;24;;8.99;;32.99
ID_339270;310462;19/06/2021;55;;8;;63
ID_339443;300675;15/04/2021;75;;19.49;;94.49
ID_339443;335340;03/11/2021;24;;6.8;;30.8
ID_339443;360095;05/02/2022;59;;12.99;;71.99
ID_339443;379968;06/06/2022;32;;8.49;;40.49
ID_339443;408073;12/12/2022;33;;5.2;;38.2
ID_339457;330771;02/10/2021;30;;11.2;;41.2
ID_339457;389510;18/07/2022;58;;12.99;;70.99
ID_339457;392476;16/12/2022;104;;37.5;;141.5
ID_339457;393728;30/12/2022;82.5;;25;;107.5
ID_339457;398539;12/10/2022;16;;6.5;;22.5
ID_339457;405874;30/11/2022;24;;6.5;;30.5
ID_339457;406124;01/12/2022;55.5;-8;8.5;;56
ID_339892;365442;05/03/2022;14.5;;6.8;;21.3
ID_339892;365765;07/03/2022;65;;8;;73
ID_339892;375395;03/05/2022;42;;7.49;;49.49
ID_339892;375490;03/05/2022;42;;7.49;;49.49
ID_339892;381800;20/06/2022;52;;7.49;;59.49
ID_339892;381805;20/06/2022;21.5;;4.6;;26.1
ID_339892;398303;10/10/2022;69;;8.49;;77.49
ID_340037;407019;05/12/2022;39;;6.5;;45.5
ID_340037;407038;05/12/2022;77;;10;;87
ID_340045;357778;29/01/2022;59;;12.99;;71.99
ID_340197;300076;12/04/2021;46.4;;4.7;;51.1
ID_340197;349227;02/01/2022;35;;8;;43
ID_340530;305571;21/05/2021;79.9;;19.49;;99.39
ID_340555;283748;26/01/2021;34.5;-6.9;3.99;;31.59
ID_340555;288269;12/02/2021;130;;19.49;-19.49;130
ID_340555;402189;08/11/2022;100;-15;5.2;;90.2
ID_340643;283937;27/01/2021;12.5;;3.49;;15.99
ID_340643;303057;03/05/2021;12.5;;4.7;;17.2
ID_340652;318952;26/07/2021;74.8;-38;4.7;-4.7;36.8
ID_340652;339323;14/11/2021;379;;29.99;-29.99;379
ID_340809;307160;30/05/2021;96;-25;9.6;;80.6
ID_340809;325336;07/09/2021;27.5;;8;;35.5
ID_340809;332459;14/10/2021;105;;19.49;;124.49
ID_341092;302313;28/04/2021;187;;29.99;-29.99;187
ID_341092;364325;25/02/2022;495;;29.99;;524.99
ID_341092;399698;19/10/2022;245;;37.5;-37.5;245
ID_341255;407146;05/12/2022;37;;5.2;;42.2
ID_341356;393380;26/12/2022;67;;6.5;;73.5
ID_341420;282297;23/01/2021;25;;3.99;;28.99
ID_341420;308991;09/06/2021;115;;5.49;;120.49
ID_341420;361977;15/02/2022;22.5;;4.49;;26.99
ID_341464;306500;27/05/2021;74;;8;;82
ID_341464;325906;10/09/2021;108.5;;4.99;;113.49
ID_341481;378243;26/05/2022;25;;7.49;;32.49
ID_341858;334694;01/11/2021;102;-20;7.99;;89.99
ID_341858;336719;06/11/2021;11;;3.49;;14.49
ID_341858;347480;15/12/2021;56;;12.99;;68.99
ID_341858;388014;11/07/2022;55.5;;6.5;;62
ID_341858;391289;05/12/2022;45;;7.2;;52.2
ID_341919;359658;04/02/2022;;;84.99;;84.99
ID_341919;359751;04/02/2022;91;;11.2;;102.2
ID_341919;380661;11/06/2022;131;;8.49;;139.49
ID_341919;403312;14/11/2022;227;;15.99;;242.99
ID_341959;308018;04/06/2021;15;-7.5;3.99;;11.49
ID_341959;386681;08/07/2022;25;;8.49;;33.49
ID_341987;334863;02/11/2021;24.5;;8;;32.5
ID_342095;314707;08/07/2021;12.5;;4.7;;17.2
ID_342207;319838;01/12/2021;418;;58;;476
ID_342207;323944;27/12/2021;85;;8;;93
ID_342207;323969;27/12/2021;58.5;;6.8;;65.3
ID_342207;330170;29/09/2021;67;;8;;75
ID_342207;330189;29/09/2021;58;;29;;87
ID_342207;330191;29/09/2021;49;;6.8;;55.8
ID_342207;334709;01/11/2021;143;-15;29.99;;157.99
ID_342207;349495;06/01/2022;62;;12.99;;74.99
ID_342207;353940;19/01/2022;161.9;;12.99;;174.89
ID_342383;310620;20/06/2021;19;;3.49;-3.49;19
ID_34262;396523;23/09/2022;78;;8.49;;86.49
ID_34262;401015;31/10/2022;105;-15;7.49;;97.49
ID_342766;326064;11/09/2021;40.7;;8;;48.7
ID_342778;302491;01/05/2021;37;;3.99;;40.99
ID_342778;305459;20/05/2021;375;;45.49;;420.49
ID_342778;312972;30/06/2021;45;;19.49;;64.49
ID_342778;384286;28/06/2022;37.5;;10;;47.5
ID_342858;336524;05/11/2021;39;;5.99;;44.99
ID_342967;365021;02/03/2022;8;;6.8;;14.8
ID_342967;365022;02/03/2022;35;;6.8;;41.8
ID_343168;315238;10/07/2021;44.9;;12.99;;57.89
ID_343168;318940;26/07/2021;110;;29.99;;139.99
ID_343168;353617;18/01/2022;36;;12.99;;48.99
ID_343168;401174;02/11/2022;14;;6.5;;20.5
ID_343238;297100;30/03/2021;40.7;;4.49;;45.19
ID_343238;342845;25/11/2021;68.35;;5.49;;73.84
ID_343238;399332;15/10/2022;245;;37.5;-37.5;245
ID_343281;400520;27/10/2022;32;;6.99;;38.99
ID_343359;338657;13/11/2021;15;;4.49;-0.5;18.99
ID_343420;378278;26/05/2022;120;;8.49;;128.49
ID_343460;395929;18/09/2022;310;;31;;341
ID_343530;298061;04/04/2021;12;;3.99;;15.99
ID_343530;339576;15/11/2021;14;;3.99;;17.99
ID_343530;386190;06/07/2022;6;;5.99;;11.99
ID_343660;287816;11/02/2021;29;;3.99;;32.99
ID_343660;395415;15/09/2022;64;;5.99;;69.99
ID_344091;357106;28/01/2022;300;;29.99;-29.99;300
ID_344091;365111;02/03/2022;144;-20;5.99;;129.99
ID_344091;403853;16/11/2022;59;;5.2;;64.2
ID_344110;281046;19/01/2021;50.5;;12.99;;63.49
ID_344110;284588;30/01/2021;239;;8;;247
ID_344110;331561;07/10/2021;29;;6.8;;35.8
ID_344110;331563;07/10/2021;28;;6.8;;34.8
ID_344110;405697;29/11/2022;24;;7.49;;31.49
ID_344131;331126;04/10/2021;859;-85.9;29.99;;803.09
ID_344131;341428;21/11/2021;859;-25;84.99;;918.99
ID_344131;395473;16/09/2022;94;;10;;104
ID_344131;405679;29/11/2022;24;;6.5;;30.5
ID_344173;297733;02/04/2021;59.5;;4.99;-4.99;59.5
ID_344249;407064;05/12/2022;40;;5.99;;45.99
ID_344670;381196;14/06/2022;33.5;;5.99;;39.49
ID_344800;295195;21/03/2021;21;;6.8;;27.8
ID_344800;335331;03/11/2021;27;;4.7;;31.7
ID_344800;337472;09/11/2021;26.5;;8;;34.5
ID_344800;375855;05/05/2022;57.5;;7.49;;64.99
ID_344800;403037;13/11/2022;30.5;;8.49;;38.99
ID_344887;294100;13/03/2021;19.5;;8;;27.5
